url_aviso,barrio,tipo_inmueble,tipo_y_ciudad,precio,es_precio_desde,area_m2,precio_por_m2,habitaciones,banos,titulo
https://www.fincaraiz.com.co/casa-en-venta-en-primero-de-febrero-pereira/193870616,Remigio antonio canarte,Casa,"Casa en Pereira, Risaralda",420000000.0,False,174.0,2413793.103448276,4.0,2.0,"Casa en venta en primero de febrero, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-condina-pereira/193535301,Condina,Casa Campestre,"Casa Campestre en Pereira, Risaralda",1750000000.0,False,1873.0,934329.9519487453,4.0,6.0,"Casa campestre en venta en condina, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-morelia-pereira/192893244,Morelia,Casa Campestre,"Casa Campestre en Pereira, Risaralda",1400000000.0,False,500.0,2800000.0,7.0,4.0,"Casa campestre en venta en morelia, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-pereira/192007304,Combia,Casa Campestre,"Casa Campestre en Pereira, Risaralda",1400000000.0,False,1800.0,777777.7777777778,5.0,5.0,"Casa campestre en  venta en combia, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-la-elvira-pereira/193960057,Niza ii,Apartamento,"Apartamento en Pereira, Risaralda",270000000.0,False,88.0,3068181.8181818184,3.0,2.0,"Apartamento en venta en la elvira, pereira"
https://www.fincaraiz.com.co/local-en-venta-en-pinares-pereira/193479788,Pinares,Local Comercial,"Local Comercial en Pereira, Risaralda",280000000.0,False,31.0,9032258.064516129,1.0,1.0,"Local en venta en pinares, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193973664,Cañaveral i,Casa,"Casa en Pereira, Risaralda",450000000.0,False,198.0,2272727.272727273,3.0,2.0,Casa en venta en pereira
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193053782,Cerritos,Apartamento,"Apartamento en Pereira, Risaralda",850000000.0,False,104.0,8173076.923076923,2.0,3.0,"Apartamento en venta en cerritos, pereira"
https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193332376,Arabia,Finca,"Finca en Pereira, Risaralda",1818000000.0,False,300.0,6060000.0,5.0,4.0,Finca en venta en pereira
https://www.fincaraiz.com.co/casa-en-venta-en-centenario-pereira/192647823,Centenario,Casa,"Casa en Pereira, Risaralda",650000000.0,False,250.0,2600000.0,5.0,2.0,"Casa en venta en centenario, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/191373046,Cerritos,Casa Campestre,"Casa Campestre en Pereira, Risaralda",1270000000.0,False,460.0,2760869.565217391,3.0,3.0,"Casa campestre en  venta en cerritos, pereira"
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-pinares-pereira/191797198,Cambulos,Apartaestudio,"Apartaestudio en Pereira, Risaralda",350000000.0,False,59.0,5932203.389830508,1.0,1.0,"Apartaestudio en  venta en pinares, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-combia-pereira/194258972,Combia,Casa,"Casa en Pereira, Risaralda",1900000000.0,False,428.0,4439252.336448598,8.0,7.0,"Casa en venta en combia, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-la-hermosa-ii-etapa-pereira/193725483,La hermosa ii etapa,Casa,"Casa en Pereira, Risaralda",360000000.0,False,210.0,1714285.7142857143,5.0,2.0,"Casa en venta en la hermosa ii etapa, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193447191,Cambulos,Apartamento,"Apartamento en Pereira, Risaralda",1400000000.0,False,232.0,6034482.75862069,3.0,4.0,"Apartamento en venta en pinares, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/193960647,Pereira,Casa Campestre,"Casa Campestre en Pereira, Risaralda",2000000000.0,False,500.0,4000000.0,5.0,5.0,Casa campestre en venta en pereira
https://www.fincaraiz.com.co/bodega-en-venta-en-los-angeles-pereira/192599642,Los angeles,Bodega,"Bodega en Pereira, Risaralda",8880000000.0,False,2538.0,3498817.9669030732,2.0,10.0,"Bodega en venta en los angeles, pereira"
https://www.fincaraiz.com.co/edificio-en-venta-en-maraya-pereira/193786790,Sector 30 de agosto,Edificio,"Edificio en Pereira, Risaralda",5500000000.0,False,3000.0,1833333.3333333333,3.0,4.0,"Edificio en venta en maraya, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-cuba-pereira/193767677,Torres de la acuarela,Casa,"Casa en Pereira, Risaralda",348000000.0,False,144.0,2416666.6666666665,3.0,3.0,"Casa en venta en cuba, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-angeles-pereira/192929300,Los angeles,Apartamento,"Apartamento en Pereira, Risaralda",650000000.0,False,78.0,8333333.333333333,2.0,2.0,"Apartamento en venta en los angeles, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-pueblito-cafetero-pereira/193693669,Morelia,Casa,"Casa en Pereira, Risaralda",1960000000.0,False,270.0,7259259.259259259,2.0,3.0,"Casa en venta en pueblito cafetero, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193431126,Pinares,Apartamento,"Apartamento en Pereira, Risaralda",2100000000.0,False,175.0,12000000.0,3.0,5.0,"Apartamento en venta en pinares, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/191373787,Cerritos,Casa Campestre,"Casa Campestre en Pereira, Risaralda",3200000000.0,False,3200.0,1000000.0,5.0,4.0,"Casa en  venta en cerritos, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-circunvalar-alamos-pereira/193364464,La enseñanza,Casa,"Casa en Pereira, Risaralda",1500000000.0,False,330.0,4545454.545454546,3.0,5.0,"Casa en venta en circunvalar - alamos, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193297486,Cambulos,Apartamento,"Apartamento en Pereira, Risaralda",520000000.0,False,130.0,4000000.0,3.0,3.0,"Apartamento en venta en pinares, pereira"
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-belalcazar-pereira/193145186,Belalcazar,Apartaestudio,"Apartaestudio en Pereira, Risaralda",412000000.0,False,49.0,8408163.265306123,1.0,2.0,"Apartaestudio en venta en belalcazar, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/194191211,Galicia,Apartamento,"Apartamento en Pereira, Risaralda",380000000.0,False,60.0,6333333.333333333,2.0,2.0,"Apartamento en venta en galicia, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193493051,Pinares,Apartamento,"Apartamento en Pereira, Risaralda",380000000.0,False,59.0,6440677.966101695,2.0,2.0,"Apartamento en venta en pinares, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-providencia-pereira/193808182,Providencia,Apartamento,"Apartamento en Pereira, Risaralda",300000000.0,False,60.0,5000000.0,2.0,1.0,"Apartamento en venta en providencia, pereira"
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/193314141,Combia,Finca,"Finca en Pereira, Risaralda",9000000000.0,False,2200.0,4090909.090909091,23.0,30.0,"Finca en venta en combia, pereira"
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-circunvalar-alamos-pereira/193841053,La julia,Apartaestudio,"Apartaestudio en Pereira, Risaralda",270000000.0,False,42.0,6428571.428571428,1.0,1.0,"Apartaestudio en venta en circunvalar - alamos, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-belmonte-pereira/192320567,Cambulos,Apartamento,"Apartamento en Pereira, Risaralda",270000000.0,False,65.0,4153846.153846154,2.0,2.0,"Apartamento en venta en villa - belmonte, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-belmonte-pereira/193109390,Sector belmonte,Apartamento,"Apartamento en Pereira, Risaralda",355000000.0,False,64.0,5546875.0,2.0,2.0,"Apartamento en venta en sector belmonte, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-berlin-pereira/193310461,Berlin,Casa,"Casa en Pereira, Risaralda",340000000.0,False,120.0,2833333.3333333335,7.0,3.0,"Casa en venta en berlin, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-combia-pereira/192321020,Combia,Casa,"Casa en Pereira, Risaralda",1600000000.0,False,500.0,3200000.0,6.0,3.0,"Casa en venta en combia, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-berlin-pereira/193313976,Berlin,Casa,"Casa en Pereira, Risaralda",300000000.0,False,230.0,1304347.8260869565,6.0,3.0,"Casa en venta en berlin, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-baja-pereira/193417642,Combia baja,Casa Campestre,"Casa Campestre en Pereira, Risaralda",1300000000.0,False,1800.0,722222.2222222222,3.0,4.0,"Casa campestre en venta en combia baja, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-30-de-agosto-pereira/194067031,Avenida 30 de agosto,Apartamento,"Apartamento en Pereira, Risaralda",430000000.0,False,73.0,5890410.95890411,3.0,2.0,"Apartamento en venta en avenida 30 de agosto, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-los-corales-pereira/192610612,Los corales,Casa,"Casa en Pereira, Risaralda",530000000.0,False,180.0,2944444.4444444445,4.0,5.0,"Casa en venta en los corales, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/191880638,Condina,Apartamento,"Apartamento en Pereira, Risaralda",178000000.0,False,72.0,2472222.222222222,3.0,2.0,"Apartamento en  venta en condina, pereira"
https://www.fincaraiz.com.co/edificio-en-venta-en-pereira/193829409,El poblado ii etapa,Edificio,"Edificio en Pereira, Risaralda",605000000.0,False,220.0,2750000.0,9.0,3.0,Edificio en venta en pereira
https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-pereira/193840572,San jose sur,Apartamento,"Apartamento en Pereira, Risaralda",390000000.0,False,72.0,5416666.666666667,3.0,2.0,"Apartamento en venta en el poblado, pereira"
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/192319770,Combia,Finca,"Finca en Pereira, Risaralda",2500000000.0,False,300.0,8333333.333333333,3.0,2.0,"Finca en venta en combia, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193691169,Cambulos,Casa,"Casa en Pereira, Risaralda",790000000.0,False,203.0,3891625.615763547,3.0,2.0,"Casa en venta en pinares, pereira"
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-los-alamos-pereira/192179855,Los alamos,Apartaestudio,"Apartaestudio en Pereira, Risaralda",350000000.0,False,42.0,8333333.333333333,1.0,1.0,"Apartaestudio en  venta en los alamos, pereira"
https://www.fincaraiz.com.co/oficina-en-venta-en-centro-pereira/192625578,Olaya herrera,Oficina,"Oficina en Pereira, Risaralda",230000000.0,False,61.0,3770491.8032786883,2.0,1.0,"Oficina en venta en centro, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-los-corales-pereira/192320525,Los corales,Casa,"Casa en Pereira, Risaralda",650000000.0,False,240.0,2708333.3333333335,5.0,2.0,"Casa en venta en los corales, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-sur-pereira/192393915,Avenida Sur,Apartamento,"Apartamento en Pereira, Risaralda",390000000.0,False,68.0,5735294.117647059,3.0,2.0,"Apartamento en venta en avenida sur, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193781530,Cerritos,Casa Campestre,"Casa Campestre en Pereira, Risaralda",3300000000.0,False,440.0,7500000.0,5.0,3.0,"Casa campestre en venta en cerritos, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-la-villa-pereira/194162115,La villa,Apartamento,"Apartamento en Pereira, Risaralda",250000000.0,False,75.0,3333333.3333333335,3.0,2.0,"Apartamento en venta en la villa, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193413179,Morelia,Casa,"Casa en Pereira, Risaralda",700000000.0,False,254.0,2755905.5118110236,4.0,3.0,Casa en venta en pereira
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/193364243,Cerritos,Casa,"Casa en Pereira, Risaralda",1650000000.0,False,277.0,5956678.700361011,3.0,4.0,"Casa en venta en cerritos, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193301398,Cerritos,Apartamento,"Apartamento en Pereira, Risaralda",780000000.0,False,100.0,7800000.0,2.0,2.0,"Apartamento en venta en cerritos, pereira"
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/193678303,Combia baja,Finca,"Finca en Pereira, Risaralda",2900000000.0,False,270000.0,10740.74074074074,5.0,3.0,"Finca en venta en combia, pereira"
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-los-alpes-pereira/193362101,San jose sur,Apartaestudio,"Apartaestudio en Pereira, Risaralda",385000000.0,False,48.0,8020833.333333333,1.0,2.0,"Apartaestudio en venta en los alpes, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/193310254,San jose sur,Casa,"Casa en Pereira, Risaralda",880000000.0,False,248.0,3548387.0967741935,5.0,5.0,"Casa en venta en centro, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-providencia-pereira/193681818,Providencia,Apartamento,"Apartamento en Pereira, Risaralda",370000000.0,False,82.0,4512195.12195122,3.0,3.0,"Apartamento en venta en providencia, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193829518,Tribunas corcega,Casa,"Casa en Pereira, Risaralda",1400000000.0,False,732.0,1912568.306010929,6.0,6.0,Casa en venta en pereira
https://www.fincaraiz.com.co/casa-en-venta-en-san-luis/194019728,San remo,Casa,"Casa en Pereira, Risaralda",395000000.0,False,136.0,2904411.7647058824,4.0,2.0,Casa en venta en san luis
https://www.fincaraiz.com.co/apartamento-en-venta-en-aeropuerto-pereira/194077836,Aeropuerto,Apartamento,"Apartamento en Pereira, Risaralda",260000000.0,False,49.0,5306122.448979592,2.0,2.0,"Apartamento en venta en aeropuerto, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/4150306,Los alamos,Apartamento,"Apartamento en Pereira, Risaralda",750000000.0,False,150.0,5000000.0,3.0,3.0,"Apartamento en venta en los alamos, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-venecia-pereira/193493420,Venecia,Casa,"Casa en Pereira, Risaralda",550000000.0,False,161.0,3416149.0683229812,3.0,2.0,"Casa en venta en venecia, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-la-villa-pereira/193311311,La villa,Apartamento,"Apartamento en Pereira, Risaralda",330000000.0,False,53.0,6226415.094339622,0.0,2.0,"Apartamento en venta en la villa, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/192169419,Cerritos,Casa,"Casa en Pereira, Risaralda",2350000000.0,False,500.0,4700000.0,4.0,5.0,"Casa en  venta en cerritos, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/193303663,Los alamos,Apartamento,"Apartamento en Pereira, Risaralda",490000000.0,False,85.0,5764705.882352941,3.0,2.0,"Apartamento en venta en los alamos, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-morelia-pereira/193836685,Morelia,Casa Campestre,"Casa Campestre en Pereira, Risaralda",1400000000.0,False,2100.0,666666.6666666666,5.0,5.0,"Casa campestre en venta en morelia, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192701823,Cerritos,Casa Campestre,"Casa Campestre en Pereira, Risaralda",1490000000.0,False,400.0,3725000.0,3.0,5.0,"Casa campestre en venta en cerritos, pereira"
https://www.fincaraiz.com.co/edificio-en-venta-en-los-corales-pereira/193302592,Los corales,Edificio,"Edificio en Pereira, Risaralda",1600000000.0,False,360.0,4444444.444444444,7.0,4.0,"Edificio en venta en los corales, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/192321087,Remigio antonio canarte,Casa,"Casa en Pereira, Risaralda",350000000.0,False,60.0,5833333.333333333,5.0,2.0,"Casa en venta en centro, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/193309004,Galicia,Apartamento,"Apartamento en Pereira, Risaralda",280000000.0,False,65.0,4307692.307692308,2.0,1.0,"Apartamento en venta en galicia, pereira"
https://www.fincaraiz.com.co/finca-en-venta-en-risaralda-pereira/192455029,Arabia,Finca,"Finca en Pereira, Risaralda",1260000000.0,False,12800.0,98437.5,4.0,2.0,"Finca en venta en risaralda, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193310995,El porvenir,Casa,"Casa en Pereira, Risaralda",700000000.0,False,150.0,4666666.666666667,3.0,3.0,Casa en venta en pereira
https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/192321389,Sector plaza de bolivar,Casa,"Casa en Pereira, Risaralda",800000000.0,False,220.0,3636363.6363636362,8.0,8.0,"Casa en venta en centro, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193302729,Cerritos,Casa Campestre,"Casa Campestre en Pereira, Risaralda",2500000000.0,False,472.0,5296610.169491526,4.0,6.0,"Casa campestre en venta en cerritos, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-la-bella-pereira/192580252,La florida,Casa,"Casa en Pereira, Risaralda",500000000.0,False,140.0,3571428.5714285714,4.0,2.0,"Casa en venta en la bella, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/193840502,Sector plaza de bolivar,Apartamento,"Apartamento en Pereira, Risaralda",330000000.0,False,135.0,2444444.4444444445,4.0,3.0,"Apartamento en venta en centro, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-belmonte-pereira/192888202,Sector belmonte,Apartamento,"Apartamento en Pereira, Risaralda",490000000.0,False,78.0,6282051.282051282,3.0,2.0,"Apartamento en venta en sector belmonte, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-coodelmar-iv-etapa-pereira/193463734,Coodelmar iv etapa,Apartamento,"Apartamento en Pereira, Risaralda",220000000.0,False,72.0,3055555.5555555555,3.0,1.0,"Apartamento en venta en coodelmar iv etapa, pereira"
https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193151349,Altagracia,Finca,"Finca en Pereira, Risaralda",390000000.0,False,200.0,1950000.0,5.0,2.0,Finca en venta en pereira
https://www.fincaraiz.com.co/apartamento-en-venta-en-circunvalar-alamos-pereira/193958997,San jose sur,Apartamento,"Apartamento en Pereira, Risaralda",975000000.0,False,186.0,5241935.483870967,4.0,3.0,"Apartamento en venta en circunvalar - alamos, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/192171684,Pinares,Casa,"Casa en Pereira, Risaralda",850000000.0,False,200.0,4250000.0,4.0,4.0,Casa en  venta en pereira
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193310514,Bosques de la salle,Apartamento,"Apartamento en Pereira, Risaralda",320000000.0,False,77.0,4155844.1558441557,3.0,2.0,Apartamento en venta en pereira
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193084975,Galicia,Apartamento,"Apartamento en Pereira, Risaralda",640000000.0,False,95.0,6736842.105263158,3.0,2.0,"Apartamento en venta en cerritos, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-ii-etapa-pereira/193274581,Barajas,Apartamento,"Apartamento en Pereira, Risaralda",350000000.0,False,64.0,5468750.0,3.0,2.0,"Apartamento en venta en el poblado ii etapa, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/194119988,Cerritos,Casa Campestre,"Casa Campestre en Pereira, Risaralda",3900000000.0,False,1150.0,3391304.347826087,13.0,10.0,"Casa campestre en venta en cerritos, pereira"
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/192320441,Combia,Finca,"Finca en Pereira, Risaralda",650000000.0,False,1400.0,464285.71428571426,2.0,2.0,"Finca en venta en combia, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-maraya-pereira/193134968,Maraya,Apartamento,"Apartamento en Pereira, Risaralda",360000000.0,False,89.0,4044943.820224719,3.0,2.0,"Apartamento en venta en maraya, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pueblito-cafetero-pereira/193625027,Pueblito Cafetero,Casa Campestre,"Casa Campestre en Pereira, Risaralda",2900000000.0,False,1050.0,2761904.761904762,7.0,10.0,"Casa campestre en venta en pueblito cafetero, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193462484,Los angeles,Apartamento,"Apartamento en Pereira, Risaralda",1500000000.0,False,320.0,4687500.0,4.0,5.0,"Apartamento en venta en pinares, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/194059889,Cerritos,Apartamento,"Apartamento en Pereira, Risaralda",1300000000.0,False,170.0,7647058.823529412,3.0,5.0,"Apartamento en venta en cerritos, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-tribunas-corcega-pereira/192767221,Tribunas corcega,Casa,"Casa en Pereira, Risaralda",1950000000.0,False,400.0,4875000.0,7.0,5.0,"Casa en venta en tribunas corcega, pereira"
https://www.fincaraiz.com.co/edificio-en-venta-en-pereira/193841833,El poblado ii etapa,Edificio,"Edificio en Pereira, Risaralda",3300000000.0,False,672.0,4910714.285714285,10.0,9.0,Edificio en venta en pereira
https://www.fincaraiz.com.co/casa-en-venta-en-galicia-pereira/193955289,Cerritos,Casa,"Casa en Pereira, Risaralda",380000000.0,False,72.0,5277777.777777778,3.0,3.0,"Casa en venta en galicia, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-bosques-de-la-acuarela-pereira/193304376,Bosques de la acuarela,Apartamento,"Apartamento en Pereira, Risaralda",270000000.0,False,95.0,2842105.263157895,3.0,2.0,"Apartamento en venta en bosques de la acuarela, pereira"
https://www.fincaraiz.com.co/oficina-en-venta-en-centro-pereira/193068896,Primero de febrero,Oficina,"Oficina en Pereira, Risaralda",380000000.0,False,55.0,6909090.909090909,2.0,1.0,"Oficina en venta en centro, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193119960,Pinares,Casa,"Casa en Pereira, Risaralda",1200000000.0,False,290.0,4137931.0344827585,4.0,5.0,"Casa en venta en pinares, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193462621,Batara,Apartamento,"Apartamento en Pereira, Risaralda",350000000.0,False,56.0,6250000.0,3.0,2.0,"Apartamento en venta en condina, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-villa-santana-pereira/193696563,Villa santana intermedio,Casa,"Casa en Pereira, Risaralda",135000000.0,False,42.0,3214285.714285714,2.0,1.0,"Casa en venta en villa santana, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193941819,Cerritos,Casa Campestre,"Casa Campestre en Pereira, Risaralda",3100000000.0,False,2000.0,1550000.0,3.0,5.0,"Casa campestre en venta en cerritos, pereira"
https://www.fincaraiz.com.co/finca-en-venta-en-morelia-pereira/193308948,Morelia,Finca,"Finca en Pereira, Risaralda",1500000000.0,False,380.0,3947368.4210526315,4.0,3.0,"Finca en venta en morelia, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-los-alamos-pereira/192945636,Los alamos,Casa,"Casa en Pereira, Risaralda",1550000000.0,False,310.0,5000000.0,5.0,4.0,"Casa en venta en los alamos, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/193336615,Cerritos,Casa,"Casa en Pereira, Risaralda",2000000000.0,False,500.0,4000000.0,6.0,5.0,"Casa en venta en cerritos, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-galeria-central-pereira/192623928,Sector galeria central,Apartamento,"Apartamento en Pereira, Risaralda",450000000.0,False,66.0,6818181.818181818,2.0,2.0,"Apartamento en venta en sector galeria central, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-belmonte-a-pereira/192531109,Belmonte a,Apartamento,"Apartamento en Pereira, Risaralda",285000000.0,False,85.0,3352941.1764705884,3.0,2.0,"Apartamento en venta en belmonte a, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193588750,Pinares,Casa,"Casa en Pereira, Risaralda",1150000000.0,False,225.0,5111111.111111111,4.0,4.0,"Casa en venta en pinares, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-centenario-pereira/193631109,Centenario,Apartamento,"Apartamento en Pereira, Risaralda",245000000.0,False,84.0,2916666.6666666665,2.0,2.0,"Apartamento en venta en centenario, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/194058625,Cerritos,Casa,"Casa en Pereira, Risaralda",1380000000.0,False,210.0,6571428.571428572,3.0,4.0,"Casa en venta en cerritos, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193958927,San jose sur,Apartamento,"Apartamento en Pereira, Risaralda",450000000.0,False,62.0,7258064.516129033,2.0,2.0,Apartamento en venta en pereira
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/192936450,Pinares,Apartamento,"Apartamento en Pereira, Risaralda",3738000000.0,False,356.0,10500000.0,3.0,4.0,"Apartamento en venta en pinares, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-cuba-pereira/193841805,Guadalupe,Casa,"Casa en Pereira, Risaralda",520000000.0,False,190.0,2736842.1052631577,6.0,3.0,"Casa en venta en cuba, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-condina-pereira/193817488,Condina,Casa Campestre,"Casa Campestre en Pereira, Risaralda",1500000000.0,False,284.0,5281690.140845071,4.0,4.0,"Casa campestre en venta en condina, pereira"
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/193309071,Combia,Finca,"Finca en Pereira, Risaralda",3200000000.0,False,590.0,5423728.813559322,7.0,8.0,"Finca en venta en combia, pereira"
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/192319781,Combia,Finca,"Finca en Pereira, Risaralda",1100000000.0,False,300.0,3666666.6666666665,3.0,2.0,"Finca en venta en combia, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193311364,Santander,Apartamento,"Apartamento en Pereira, Risaralda",200000000.0,False,90.0,2222222.222222222,2.0,1.0,Apartamento en venta en pereira
https://www.fincaraiz.com.co/apartamento-en-venta-en-circunvalar-alamos-pereira/193190411,San jose,Apartamento,"Apartamento en Pereira, Risaralda",455000000.0,False,68.0,6691176.470588235,2.0,2.0,"Apartamento en venta en circunvalar - alamos, pereira"
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/194207231,San jose,Casa Campestre,"Casa Campestre en Pereira, Risaralda",2800000000.0,False,320.0,8750000.0,4.0,3.0,Casa campestre en venta en pereira
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-morelia-pereira/192642862,Morelia,Casa Campestre,"Casa Campestre en Pereira, Risaralda",1800000000.0,False,310.0,5806451.612903226,5.0,4.0,"Casa campestre en venta en morelia, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-belmonte-pereira/193815181,Sector belmonte,Apartamento,"Apartamento en Pereira, Risaralda",330000000.0,False,69.0,4782608.695652174,2.0,2.0,"Apartamento en venta en sector belmonte, pereira"
https://www.fincaraiz.com.co/casa-en-venta-en-centenario-pereira/193687500,Centenario,Casa,"Casa en Pereira, Risaralda",600000000.0,False,126.0,4761904.761904762,5.0,2.0,"Casa en venta en centenario, pereira"
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/192797592,Cambulos,Apartamento,"Apartamento en Pereira, Risaralda",650000000.0,False,114.0,5701754.385964912,3.0,2.0,"Apartamento en venta en pinares, pereira"
